model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_family,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) table,Year of netzero GHG emissions (Harm-Infilled) table,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Median peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,exclude,Global AR6 climate diagnostics|Surface Temperature (GSAT)|MAGICCv7.5.3|50.0th Percentile,Global Land Cover|Forest,R5 Land Cover|Forest,R10 Land Cover|Forest,Global Land Cover|Pasture,R5 Land Cover|Pasture,R10 Land Cover|Pasture,Global Land Cover|Cropland,R5 Land Cover|Cropland,R10 Land Cover|Cropland,Global all,R5 all,R10 all,Cumulative BECCS,Interpolated Net-Zero Year for Emissions|Kyoto Gases,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|Kyoto Gases,Interpolated Net-Zero Year for Emissions|CO2,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2|Direct Only,Interpolated Net-Zero Year for AR6 Reanalysis|OSCARv3.2|Emissions|CO2
AIM/CGE 2.2,EN_INDCi2030_1400f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,25.5567525,-6.0,,43590.17037770797,Low,55.85812145153597,34.51316864733067,2.116744395376352,3.876694440560869,40.60810192855858,-1.287754199695243,26.96377764718614,38.29761884478207,12.74843080841041,44.25222771020609,48.23274300034679,7.965343729303342,23.32984000823858,22.06623401130689,79.19593801808739,88.49839232361009,89.54949059049393,2058.0,42.0496801,59.06098449147985,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2079.0,inf,-105082.3458452487,1506.184297173082,1401.583983206415,C4,C4: Below 2°C,1.986659982700596,1.897814300954306,2070.0,1.978275542355003,2.145515382784378,1.865895433866338,1.801420553604248,2072.0,0.92,0.8971837282074206,0.4883333333333333,0.3616450603486813,0.0266666666666666,0.0075994635672776,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,362529.5014,,,,2079.0,2076.0,2072.0
AIM/CGE 2.2,EN_INDCi2030_1600,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,26.7821093,-1e-05,,43699.99174000788,Low,55.85767470824565,35.86523648978716,8.471227329470384,3.88129658823815,38.28386077722529,-1.287754199695243,23.89761039801815,35.37697989173197,12.74843080841041,42.43173422041388,47.3879331556195,7.965343729303342,21.7206127076944,21.32353616908413,79.19593801808739,88.47662650303673,89.54195222705319,2060.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,2085.0,inf,0.0,1579.610610817393,1579.610610817393,C4,C4: Below 2°C,2.019101154486709,1.988799872052356,2081.0,1.988799872052356,2.176055693151091,1.905900010501597,1.884742770813946,2094.0,0.9316666666666666,0.9204291461779168,0.51,0.4045596781403666,0.0433333333333333,0.0134108180599016,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,284857.319,,,,2084.0,2078.0,2075.0
AIM/CGE 2.2,EN_INDCi2030_1600f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,27.9616711,-3.0183395,,43637.50717180275,Low,55.85767470824565,37.14440863192368,5.296387591034304,3.88129658823815,36.0826884515814,-1.287754199695243,20.76565032845967,32.56580993559684,12.74843080841041,40.99166913854276,46.71825436542267,7.965343729303342,20.47693149360362,20.74375046846437,79.19593801808739,88.46078805998877,89.53628751027486,2062.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2084.0,inf,-42399.30631851852,1646.297927073563,1604.550577799489,C4,C4: Below 2°C,2.052404599806092,2.006159618843228,2082.0,2.050759380404968,2.224018989814073,1.929864969210805,1.89849897990846,2083.0,0.94,0.9333929369691552,0.54,0.4291461779168529,0.0466666666666666,0.0151989271345552,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,292044.0041000001,,,,2083.0,2080.0,2077.0
AIM/CGE 2.2,EN_INDCi2030_1800,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,29.8861253,0.6089086,,43710.68428643871,Low,55.85767470824565,39.18064037264008,9.144409772658976,3.88129658823815,32.57878400540073,-1.287754199695243,16.13653244013534,27.97855747368572,12.74843080841041,38.92642399645914,45.98309284643956,7.965343729303342,18.73274943756451,20.15185499521513,79.19593801808739,88.4410184610931,89.53120064714005,2065.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,,inf,0.0,1782.942751285598,1782.942751285598,C4,C4: Below 2°C,2.117000511103255,2.09347380245013,2093.0,2.09347380245013,2.289656977103593,1.993917271785674,1.979922243918709,2094.0,0.9583333333333334,0.9494859186410372,0.5983333333333334,0.4939651318730442,0.075,0.0178810907465355,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,229618.5982,,,,,2085.0,2080.0
AIM/CGE 2.2,EN_INDCi2030_1800f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,29.8861253,0.6089086,,43710.68428643871,Low,55.85767470824565,39.18064037264008,9.144409772658976,3.88129658823815,32.57878400540073,-1.287754199695243,16.13653244013534,27.97855747368572,12.74843080841041,38.92642399645914,45.98309284643956,7.965343729303342,18.73274943756451,20.15185499521513,79.19593801808739,88.4410184610931,89.53120064714005,2065.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,,inf,0.0,1782.942751285598,1782.942751285598,C4,C4: Below 2°C,2.117000511103255,2.09347380245013,2093.0,2.09347380245013,2.289656977103593,1.993917271785674,1.979922243918709,2094.0,0.9583333333333334,0.9494859186410372,0.5983333333333334,0.4939651318730442,0.075,0.0178810907465355,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,229618.5982,,,,,2085.0,2080.0
AIM/CGE 2.2,EN_INDCi2030_800f,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,9.9724467,-6.0,,43593.40041777561,Low,55.84653951565907,17.27421797549506,2.008875681817526,3.916486426240251,70.27984953554419,-1.287754199695243,42.16058810104528,75.44607135026055,12.74843080841041,51.28957126530123,58.88477036438987,7.965343729303342,30.06753941775254,33.27097084238729,79.19593801808739,88.61446210773762,89.68061959078646,2043.0,42.0496801,59.07603840795026,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2060.0,inf,-215380.5949848561,1022.531659574848,807.4317403135955,C3,C3: Likely below 2°C,1.796340798638293,1.58531534875079,2049.0,1.763430715697988,1.910239923008455,1.678981904667412,1.52143873837213,2049.0,0.8483333333333334,0.7527939204291462,0.2516666666666666,0.1604827894501565,0.005,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,554784.841,,2064.0,2061.0,2060.0,2054.0,2050.0
AIM/CGE 2.2,EN_INDCi2030_900f,C3,C3: limit warming to 2°C (>67%),C3b_NDCs,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P3b,P3b: NDC + Delayed global action,ENGAGE,41.9435164,14.4552697,-6.0,,43605.3181518183,Low,55.84125029485305,22.29662690744764,2.023743403402474,3.93744711625895,61.64357190936408,-1.287754199695243,42.13028332677182,64.7565149299741,12.74843080841041,51.27514272739244,55.38917396146446,7.965343729303342,30.05346930069979,29.47848057682269,79.19593801808739,88.61416442555762,89.63045138809726,2043.0,42.0496801,59.0850774470792,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2064.0,inf,-195749.8112808303,1085.093622926451,890.0029410802662,C3,C3: Likely below 2°C,1.80699001777489,1.626818804220511,2059.0,1.775634338862745,1.924670047039617,1.690069633619832,1.560385672675637,2059.0,0.8566666666666667,0.7639696021457308,0.28,0.178363880196692,0.005,0.0013410818059901,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,528217.6945,,2070.0,2067.0,2063.0,2059.0,2055.0
AIM/CGE 2.2,EN_INDCi2100,C6,C6: limit warming to 3°C (>50%),C6,NDCs,C6,,https://doi.org/10.1038/s41558-021-01215-2,P1c,P1c: NDC,ENGAGE,41.9435164,34.6053555,11.6229347,,43880.87398379598,Low,57.2873800038191,48.03346165731114,24.84938692754566,1.649904627580962,17.53688971726322,-1.287754199695243,5.07161155014818,16.73125305445872,12.74843080841041,23.40206894555422,31.15037972875068,7.965343729303342,10.32073255962624,11.6481320772525,-15.16941292720273,-31.7091889564277,-51.58988600954699,2077.0,42.0496801,59.232991840559,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,,inf,0.0,2366.415355587465,2366.415355587465,C5,C5: Below 2.5°C,2.520182896988135,2.520182896988135,2100.0,2.520182896988135,2.75472810599828,2.36618100052578,2.36618100052578,2100.0,0.9966666666666668,0.9964237818506928,0.8583333333333333,0.8247653106839518,0.2,0.1117568171658471,,,"250, 193, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,171656.9461,,,,,,
AIM/CGE 2.2,EN_NPi2020_1000,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,27.1900519,16.826291,-1e-05,,43695.3137509444,Low,37.45277835379294,25.09368306329153,8.35990963144736,35.54550317483898,56.81493372651959,33.99564818689035,43.97853619143815,59.11568096967793,38.91648901168054,43.8219662848017,52.81410332760533,25.3949591781906,22.97216778932091,26.26660783332044,79.50326860286862,88.5018769561878,89.60303836146201,2045.0,42.0496801,59.05644015155681,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,2070.0,inf,0.0,983.2254338620044,983.2254338620044,C3,C3: Likely below 2°C,1.740906922269924,1.683527962703694,2059.0,1.683527962703694,1.841506868898619,1.648589655264944,1.61115269488349,2060.0,0.7916666666666666,0.6888690210102816,0.23,0.1573535985695128,0.005,0.0017881090746535,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,398202.6146999999,,,,2070.0,2064.0,2061.0
AIM/CGE 2.2,EN_NPi2020_1000f,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,29.9514344,21.3390178,-10.0,,43454.73145625087,Low,40.73877790406664,29.97931910118359,-2.374787821423121,29.89582901610847,48.41093865900613,27.3888280913647,34.84967022464051,48.36080441441833,35.56588870970459,41.70135920650672,50.29501143331366,22.49096907094785,21.0328466518731,23.81959226837815,79.4093498750768,88.4736584365949,89.57554653660267,2052.0,42.0496801,59.06210223862874,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2074.0,2086.0,-188968.5241362708,1187.548465551928,998.8583253757675,C3,C3: Likely below 2°C,1.831066502628085,1.687221739634396,2069.0,1.817778740211048,1.970446628497259,1.723793630163892,1.60832418243136,2070.0,0.8416666666666667,0.7854269110415736,0.31,0.2074206526598122,0.0083333333333333,0.0017881090746535,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,442692.5315,2085.0,2083.0,2083.0,2074.0,2071.0,2067.0
AIM/CGE 2.2,EN_NPi2020_1200,C3,C3: limit warming to 2°C (>67%),C3a_Immediate_Action,,C3,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,29.5739402,20.8292345,-1e-05,,43693.64304056458,Low,40.25821487079968,29.40775133695521,8.39251899951332,30.72451663509448,49.39576444011236,28.29197088247273,35.88555343670403,49.57589434666211,36.0447048743908,42.03469480666502,50.71753789006629,22.89733875581658,21.31086023981132,24.16475156395344,79.42165115339762,88.47751954957675,89.57906619061332,2051.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,2075.0,inf,0.0,1166.465815673429,1166.465815673429,C3,C3: Likely below 2°C,1.824535196076429,1.774110800113273,2069.0,1.774110800113273,1.946185628724161,1.723833121981859,1.695954957707972,2070.0,0.8366666666666667,0.7818506928922664,0.305,0.2078676799284757,0.0116666666666666,0.0026821636119803,,,"111, 120, 153",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,355820.0566,,,,2075.0,2070.0,2067.0
AIM/CGE 2.2,EN_NPi2020_1200f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,31.7368935,23.6685831,-7.297025,,43564.10729578284,Low,42.85501782641177,32.52428906497625,0.7013451260647956,26.2530520855868,44.03066027544917,23.11829597242921,30.10543396427953,42.80895373393936,33.11043174390255,40.48679155995294,48.84204350609483,20.43767246555468,20.03803680735153,22.53594757661352,79.35222116259041,88.46035029207701,89.56088131155826,2055.0,42.0496801,59.06098449147985,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2078.0,inf,-122496.6380428537,1326.716839631638,1204.404462546666,C3,C3: Likely below 2°C,1.895405552173421,1.803964400337379,2070.0,1.878520561222121,2.043468812501693,1.785617204081304,1.712028308203392,2071.0,0.8883333333333333,0.8408582923558338,0.3916666666666666,0.2655341975860527,0.0133333333333333,0.0035762181493071,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,387041.7923999999,,2089.0,2090.0,2078.0,2075.0,2072.0
AIM/CGE 2.2,EN_NPi2020_1400,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,32.3035057,24.390125,-1e-05,,43694.64546679247,Low,43.45360787058088,33.30665474834363,8.433422719442337,25.22595204868413,42.68661403978199,21.76195066682203,28.63181473970204,41.08831345173819,32.96414024492026,40.26791427732317,48.44608446677478,20.31962695726374,19.86114160138905,22.191560309819,79.3481236549362,88.45779372747225,89.55682758069526,2057.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,2080.0,inf,0.0,1378.918350649542,1378.918350649542,C3,C3: Likely below 2°C,1.919635075669527,1.886104789061421,2071.0,1.886104789061421,2.066699623443466,1.817647209064216,1.792849532337419,2094.0,0.8983333333333333,0.8614215467143496,0.4233333333333333,0.3008493518104605,0.0216666666666666,0.0062583817612874,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,306282.0647,,,,2080.0,2077.0,2074.0
AIM/CGE 2.2,EN_NPi2020_1400f,C4,C4: limit warming to 2°C (>50%),C4,,C4,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,33.1710899,25.4562028,-4.3808154,,43612.11237402955,Low,44.445128363795,34.45356063764701,3.825130880897822,23.51671443071622,40.71067821969976,19.68591092132151,26.45574041795496,38.54676313053972,32.11704303359816,39.95674285136427,47.90367648872525,19.6169411224066,19.60738732259195,21.72212284592143,79.33067422597291,88.45451046813395,89.55164440861985,2058.0,42.0496801,59.06098449147985,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2082.0,inf,-66371.65225851853,1443.752414169015,1377.970070149015,C3,C3: Likely below 2°C,1.950992898088783,1.88764867739368,2082.0,1.949419865359023,2.117819740377431,1.840102398253774,1.793790632269097,2083.0,0.9066666666666666,0.8788556101922217,0.45,0.3281180151989271,0.0216666666666666,0.0071524362986142,,,"167, 198, 130",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,330122.9825,,,,2081.0,2079.0,2075.0
AIM/CGE 2.2,EN_NPi2020_1600,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,34.8838803,27.5349304,-1e-05,,43706.00629737522,Low,46.39477249071401,36.68946109644308,8.474443322466716,20.16485827268397,36.86555253353927,15.59905549942138,22.22544370998716,33.58980187655886,30.5591728373084,39.40503921109062,46.86915146278907,18.33933308740222,19.13864214916482,20.84712142913261,79.30253450460415,88.44875819777326,89.5425475914132,2062.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,2090.0,inf,0.0,1596.280856803583,1596.280856803583,C4,C4: Below 2°C,2.030369426341227,2.003623318287842,2083.0,2.003623318287842,2.18773241075258,1.91348995881887,1.896857733659026,2094.0,0.9233333333333332,0.9235583370585606,0.5166666666666667,0.4099240053643272,0.0433333333333333,0.0147518998658918,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,252898.0944,,,,2090.0,2083.0,2080.0
AIM/CGE 2.2,EN_NPi2020_1600f,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,34.8838803,27.5349304,-0.6820856,,43690.41300049693,Low,46.39477249071401,36.68946109644308,7.751030710453823,20.16485827268397,36.86555253353927,15.59905549942138,22.22544370998716,33.58980187655886,30.5591728373084,39.40503921109062,46.86915146278907,18.33933308740222,19.13864214916482,20.84712142913261,79.30253450460415,88.44875819777326,89.5425475914132,2062.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Warning,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020.0,2020.0,2088.0,inf,-6677.629582962967,1594.05661161025,1587.415655503583,C4,C4: Below 2°C,2.029979311081834,1.999305079201274,2083.0,2.005169529043992,2.185156557884869,1.912235566146659,1.892986455963857,2094.0,0.9233333333333332,0.9231113097898972,0.5166666666666667,0.4076888690210103,0.0433333333333333,0.0143048725972284,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,258074.443,,,,2088.0,2083.0,2080.0
AIM/CGE 2.2,EN_NPi2020_1800,C5,C5: limit warming to 2.5°C (>50%),C5,,C5,,https://doi.org/10.1038/s41558-021-01215-2,P2a,P2a: Immediate global action without transfers,ENGAGE,36.143331,29.2297399,2.8556343,,43773.39161602781,Low,47.83157553234156,38.48750052182018,11.53662802240943,17.6924380342717,33.77152437799624,12.57962321128873,18.79531761975674,29.54900511527851,29.2800475808688,38.93192866554367,46.21748406904011,17.29372939509688,18.7454303598857,20.28298557844456,79.28153040019727,88.44403030432609,89.53676029961957,2066.0,42.0496801,59.06392894624159,8978.2168,Medium,2100.0,Pass,Pass,no,global,ENGAGE,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020.0,2020.0,,inf,0.0,1762.508891500953,1762.508891500953,C4,C4: Below 2°C,2.095301761371368,2.083287497781273,2093.0,2.083287497781273,2.276734571812249,1.978285767536548,1.973480746525313,2095.0,0.9483333333333334,0.9436745641484132,0.5716666666666667,0.4805543138131426,0.07,0.0174340634778721,,,"140, 167, 208",False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,202965.4464,,,,,,2085.0
